RestaurantID,RestaurantName,Cuisine,City,Area,OpeningTime,ClosingTime,Rating,AverageCost,OwnerName,RestaurantType,Latitude,Longitude
774,Spicy Point,Street Food,Kolkata,Central,09:00:00,23:00:00,4.6,678.0,Ira Balasubramanian,Cloud Kitchen,19.830887,73.766816
775,The Bites,Desserts,Delhi,Park Street,09:00:00,23:00:00,3.7,482.0,Caleb Shanker,Cloud Kitchen,21.336264,86.088746
776,Spicy Corner,Bbq,Chennai,Hill Road,11:00:00,00:00:00,3.7,943.0,Robert Chandra,Qsr,8.195408,73.419257
777,Grand Grill,Mughlai,Jaipur,Sector 12,09:00:00,00:00:00,3.8,689.0,Meghana Natt,Qsr,18.302471,83.979763
778,Tasty Grill,Burgers,Kochi,Hill Road,08:00:00,00:00:00,5.0,513.0,Tara Hora,Delivery Only,25.028566,71.630557
779,Spicy Bites,Biryani,Pune,Sector 12,07:00:00,01:00:00,3.0,752.0,Ranveer Kumar,Dine-In & Delivery,12.138841,71.665269
780,Tasty Cafe,Mughlai,Ahmedabad,Market Area,10:00:00,22:00:00,3.6,312.0,Atharv Narain,Delivery Only,22.851028,78.427075
781,Spicy Cafe,Seafood,Patna,Market Area,11:00:00,22:00:00,4.8,189.0,Sathvik Bail,Qsr,17.801042,78.468757
782,Urban Kitchen,Seafood,Mumbai,Central,09:00:00,23:00:00,,405.0,Nitara Dyal,Cloud Kitchen,31.273179,84.931368
783,Green Grill,Bakery,Pune,Lake View,08:00:00,01:00:00,3.0,626.0,Leela Lad,Delivery Only,28.738382,83.077164
784,Royal Kitchen,Mexican,Ahmedabad,Lake View,07:00:00,22:00:00,2.8,440.0,Wridesh Sinha,Qsr,23.936404,88.085887
785,Curry Hub,Pizza,Pune,Sector 12,08:00:00,23:00:00,3.1,384.0,Nathaniel Nayar,Dine-In,15.15159,71.804388
786,The Hub,Mughlai,Mumbai,Old Town,07:00:00,00:00:00,4.2,534.0,Yasti Rajagopal,Qsr,11.195234,71.90293
787,Golden Hub,Street Food,Guwahati,Station Road,11:00:00,00:00:00,4.0,651.0,Aachal Kari,Cloud Kitchen,20.005784,87.050894
788,Tasty Bites,Bakery,Bengaluru,Market Area,09:00:00,00:00:00,3.9,406.0,Watika Borra,Dine-In & Delivery,12.305402,74.072711
789,Urban Hub,Burgers,Indore,Station Road,11:00:00,23:00:00,4.0,317.0,Udarsh Doctor,Dine-In,20.202483,82.894974
790,Urban Hub,Thai,Nagpur,Hill Road,09:00:00,23:00:00,4.3,464.0,Yochana Bobal,Qsr,16.516411,81.621687
791,Blue Diner,Seafood,Visakhapatnam,Mg Road,10:00:00,01:00:00,4.3,414.0,Meera Suresh,Dine-In & Delivery,33.167665,86.784773
792,Grand Grill,Mughlai,Chennai,Central,09:00:00,00:00:00,4.1,583.0,Nitara Batra,Dine-In,32.848197,78.59799
793,Curry Bites,Mughlai,Bhopal,Lake View,08:00:00,00:00:00,2.9,157.0,Januja Devi,Cloud Kitchen,22.758126,74.300544
794,Curry House,Healthy Food,Ludhiana,Lake View,09:00:00,22:00:00,3.6,423.0,Yashoda Borah,Dine-In & Delivery,27.409208,70.397452
795,Curry Point,Italian,Guwahati,Lake View,08:00:00,23:00:00,4.5,540.0,Om Gill,Dine-In & Delivery,28.528085,82.121674
796,The Treats,Sushi,Nashik,Civil Lines,08:00:00,00:00:00,4.2,758.0,Devika Badami,Qsr,18.283296,75.882278
797,Green Hub,Healthy Food,Indore,Ring Road,11:00:00,00:00:00,4.6,248.0,Sathvik Munshi,Dine-In,9.703805,74.374164
798,Blue Corner,Seafood,Visakhapatnam,Market Area,11:00:00,23:00:00,,470.0,Shaurya Ramachandran,Delivery Only,18.839313,77.882641
799,Green Treats,Biryani,Kolkata,Central,09:00:00,00:00:00,3.6,391.0,Shravya Deep,Delivery Only,25.885817,81.103373
800,Grand Kitchen,North Indian,Chandigarh,Central,10:00:00,23:00:00,3.6,478.0,Finn Ghosh,Delivery Only,19.634947,85.627725
801,Royal Point,Biryani,Kochi,Mg Road,07:00:00,22:00:00,3.9,697.0,Imaran Kothari,Qsr,14.191764,82.533829
802,Green Treats,Chinese,Surat,Station Road,09:00:00,22:00:00,4.9,368.0,Samar Wali,Delivery Only,30.857045,87.421948
803,Royal Bites,Seafood,Guwahati,Ring Road,11:00:00,22:00:00,3.3,583.0,Fiyaz Nagar,Dine-In,22.557666,83.483845
804,Royal Corner,Mughlai,Guwahati,Park Street,11:00:00,23:00:00,4.4,526.0,Abha Sen,Qsr,10.686962,81.723309
805,Golden Cafe,Italian,Hyderabad,Lake View,07:00:00,23:00:00,3.1,291.0,Ekiya Badami,Dine-In,13.559058,85.503567
806,Curry Treats,Continental,Visakhapatnam,Ring Road,10:00:00,01:00:00,4.0,326.0,Yamini Patla,Qsr,27.461939,78.779911
807,Spicy Grill,Biryani,Nagpur,Sector 12,08:00:00,23:00:00,3.4,878.0,Ekiya Amble,Dine-In & Delivery,13.453239,76.975572
808,Grand Corner,South Indian,Visakhapatnam,Market Area,08:00:00,01:00:00,3.4,691.0,Siddharth Comar,Dine-In,23.574644,77.268178
809,Blue Kitchen,Bbq,Ahmedabad,New Town,11:00:00,01:00:00,4.1,571.0,Gaurika Basu,Cloud Kitchen,25.282303,88.380097
810,Grand Grill,Fast Food,Bengaluru,Lake View,09:00:00,00:00:00,4.5,312.0,Frado Sanghvi,Dine-In & Delivery,9.788962,77.188549
811,Blue Treats,Seafood,Kolkata,Lake View,11:00:00,22:00:00,3.8,544.0,Neel Sahota,Dine-In,33.788548,70.814815
812,Urban Bites,Seafood,Patna,Park Street,11:00:00,01:00:00,3.0,779.0,Thomas Kumer,Qsr,20.529845,87.357995
813,Blue Cafe,Burgers,Pune,Ring Road,08:00:00,23:00:00,4.0,261.0,Divya Badami,Dine-In,15.292252,80.874114
814,Blue House,Seafood,Surat,Mg Road,07:00:00,22:00:00,4.4,468.0,Ikshita Manda,Dine-In & Delivery,17.978077,85.157291
815,Tasty Grill,Bakery,Raipur,Market Area,10:00:00,22:00:00,3.5,639.0,Pratyush Varughese,Qsr,15.642703,79.154634
816,Tasty Grill,Mexican,Surat,Park Street,09:00:00,23:00:00,2.7,533.0,Adweta Dutta,Cloud Kitchen,10.114942,88.322737
817,Royal Diner,Healthy Food,Pune,Civil Lines,10:00:00,23:00:00,4.6,283.0,Akshay Contractor,Dine-In,20.600483,71.412067
818,Green Treats,Biryani,Indore,Ring Road,11:00:00,00:00:00,3.3,534.0,Kiaan Gaba,Dine-In & Delivery,15.732487,74.682662
819,Urban Diner,Bbq,Bhubaneswar,New Town,08:00:00,01:00:00,3.6,899.0,Leena Madan,Delivery Only,16.333242,78.707684
820,Spicy Corner,Mexican,Bhubaneswar,Old Town,11:00:00,23:00:00,3.6,411.0,Veer Chaudry,Delivery Only,23.388741,70.819675
821,Blue Cafe,Continental,Coimbatore,Sector 12,11:00:00,23:00:00,4.2,100.0,Bhanumati Sridhar,Cloud Kitchen,18.740139,76.318972
822,The Diner,Burgers,Surat,Station Road,07:00:00,22:00:00,3.9,673.0,Chandran Shroff,Dine-In & Delivery,15.831615,82.041688
823,Grand Cafe,Burgers,Bhubaneswar,Mg Road,09:00:00,23:00:00,3.9,220.0,Amol Korpal,Dine-In,10.139699,87.634365
824,Royal Bites,Continental,Delhi,Station Road,08:00:00,00:00:00,3.7,100.0,Gauri Rege,Dine-In,32.950709,79.702032
825,Tasty Diner,South Indian,Surat,Civil Lines,09:00:00,23:00:00,3.8,672.0,Advay Raj,Delivery Only,32.691134,72.784819
826,Spicy Grill,Mughlai,Patna,Lake View,08:00:00,22:00:00,3.6,589.0,Dipta Agrawal,Dine-In & Delivery,24.297872,82.61527
827,Tasty Diner,Healthy Food,Bhopal,Old Town,07:00:00,00:00:00,3.2,825.0,Mohammed Bhatt,Cloud Kitchen,28.843684,75.544116
828,Curry Bites,Sushi,Lucknow,Mg Road,11:00:00,00:00:00,4.5,351.0,Ekbal Rao,Cloud Kitchen,26.969519,76.6416
829,Grand Kitchen,Thai,Guwahati,Ring Road,09:00:00,00:00:00,3.2,348.0,Barkha Chana,Dine-In,20.697223,73.779333
830,Curry Corner,Sushi,Lucknow,Market Area,08:00:00,23:00:00,4.0,667.0,Naksh Dey,Qsr,21.846213,85.031441
831,Spicy Diner,Bakery,Jaipur,Lake View,07:00:00,22:00:00,2.8,691.0,Balhaar Sarin,Dine-In,28.910604,85.157318
832,Golden Kitchen,Continental,Kochi,Ring Road,08:00:00,23:00:00,4.0,217.0,Rehaan Boase,Cloud Kitchen,9.102953,73.004298
833,Urban Grill,Biryani,Surat,Hill Road,11:00:00,23:00:00,2.6,477.0,Bhavini Kapadia,Delivery Only,23.808232,87.510685
834,Tasty Kitchen,Mexican,Chennai,Hill Road,10:00:00,00:00:00,4.0,326.0,Wridesh Swaminathan,Delivery Only,12.015583,71.714827
835,Spicy Bites,Street Food,Delhi,Station Road,07:00:00,23:00:00,4.4,856.0,Christopher Batta,Delivery Only,22.516361,70.043127
836,Golden Point,Seafood,Patna,Old Town,08:00:00,22:00:00,3.7,300.0,Upasna Randhawa,Dine-In & Delivery,15.218278,86.276735
837,Urban House,North Indian,Bengaluru,Central,09:00:00,23:00:00,4.8,405.0,Nandini Biswas,Dine-In,33.463727,84.658445
838,Blue Grill,North Indian,Kochi,Hill Road,09:00:00,01:00:00,,328.0,Anamika Raj,Dine-In & Delivery,31.326117,76.012211
839,The Corner,South Indian,Hyderabad,Hill Road,10:00:00,22:00:00,4.5,201.0,Neha Hegde,Cloud Kitchen,16.140954,84.15831
840,Green Kitchen,Seafood,Patna,Sector 12,09:00:00,22:00:00,4.0,509.0,Krishna Walia,Dine-In,21.920639,88.666559
841,Golden Grill,North Indian,Surat,Market Area,07:00:00,01:00:00,3.8,322.0,Pranav Parmar,Delivery Only,25.394982,84.135365
842,The Bites,Italian,Vadodara,Mg Road,07:00:00,23:00:00,4.8,611.0,Anusha Sethi,Dine-In & Delivery,21.318999,81.158106
843,Spicy Kitchen,Pizza,Kolkata,Old Town,11:00:00,01:00:00,3.5,100.0,Kavya Vala,Dine-In & Delivery,15.346502,71.242065
844,Spicy Hub,Pizza,Coimbatore,Sector 12,09:00:00,22:00:00,4.6,264.0,Samuel Nagi,Delivery Only,16.742001,87.461979
845,Urban Point,Healthy Food,Jaipur,Market Area,11:00:00,01:00:00,3.9,468.0,Oviya Viswanathan,Cloud Kitchen,31.480598,82.3719
846,Tasty Treats,Pizza,Chennai,Hill Road,08:00:00,01:00:00,4.0,112.0,Shivansh Kamdar,Delivery Only,16.281378,74.477887
847,The Bites,Continental,Mumbai,Mg Road,10:00:00,22:00:00,3.7,446.0,Vivaan Pandey,Cloud Kitchen,33.308275,73.662762
848,Tasty Diner,Fast Food,Coimbatore,New Town,10:00:00,00:00:00,3.9,592.0,Rajata Gupta,Qsr,25.506695,72.925376
849,Grand Point,Desserts,Jaipur,Station Road,09:00:00,22:00:00,4.0,539.0,Matthew Devi,Cloud Kitchen,21.092046,85.502822
850,Grand Corner,Mexican,Guwahati,Hill Road,07:00:00,23:00:00,3.6,791.0,Saumya Bhattacharyya,Delivery Only,19.710239,86.739669
851,Green Cafe,Burgers,Visakhapatnam,Market Area,09:00:00,23:00:00,3.8,515.0,Abhimanyu Kapadia,Dine-In & Delivery,25.832132,80.372582
852,Tasty Hub,Fast Food,Pune,New Town,11:00:00,00:00:00,4.0,540.0,Qadim Mohanty,Cloud Kitchen,32.094222,83.083138
853,Grand Cafe,Healthy Food,Bhubaneswar,Ring Road,07:00:00,01:00:00,4.5,281.0,Advika Nadkarni,Cloud Kitchen,26.626291,79.572047
854,Curry Hub,Pizza,Patna,Civil Lines,11:00:00,00:00:00,4.3,597.0,Nikita Sarma,Cloud Kitchen,16.907492,87.651563
855,The Corner,Biryani,Chennai,Old Town,10:00:00,22:00:00,4.0,495.0,Jasmit Ahuja,Qsr,23.676046,77.130702
856,Urban Point,Mexican,Visakhapatnam,Station Road,09:00:00,01:00:00,3.3,382.0,Ayaan Venkatesh,Dine-In,19.506059,88.819312
857,Green Grill,Chinese,Pune,Ring Road,07:00:00,23:00:00,2.9,388.0,Arjun Grewal,Qsr,16.415832,77.675241
858,The Corner,Healthy Food,Vadodara,Park Street,08:00:00,00:00:00,3.9,170.0,Vedant Gaba,Dine-In & Delivery,16.517282,84.603814
859,Curry Diner,Desserts,Pune,Ring Road,07:00:00,01:00:00,4.0,691.0,Xalak Dixit,Delivery Only,27.454018,86.365515
860,Tasty Diner,Continental,Ludhiana,Central,08:00:00,01:00:00,4.0,448.0,Ijaya Cheema,Delivery Only,15.910456,74.900156
861,Grand Diner,Street Food,Patna,Civil Lines,11:00:00,00:00:00,3.6,524.0,Caleb Srinivas,Qsr,9.156234,82.205515
862,Urban Kitchen,Continental,Coimbatore,Central,07:00:00,22:00:00,3.4,100.0,Nidra Parmar,Dine-In & Delivery,18.152024,88.059743
863,Golden Hub,Healthy Food,Surat,Central,08:00:00,23:00:00,4.7,642.0,Jagdish Ram,Qsr,24.803845,75.90976
864,Tasty Cafe,Bbq,Jaipur,Park Street,11:00:00,22:00:00,3.4,160.0,Hritik Jayaraman,Qsr,24.159583,85.919113
865,Golden Kitchen,Bbq,Chandigarh,Park Street,08:00:00,01:00:00,4.0,462.0,Megha Reddy,Cloud Kitchen,24.302584,79.486253
866,Urban House,Biryani,Surat,Old Town,07:00:00,01:00:00,4.3,383.0,Advay Ramakrishnan,Cloud Kitchen,14.746954,80.345607
867,Royal Diner,Street Food,Raipur,Station Road,11:00:00,00:00:00,,406.0,Dayita Yohannan,Qsr,26.745493,88.793884
868,Tasty House,Chinese,Delhi,Lake View,07:00:00,22:00:00,4.5,413.0,Advaith Sant,Cloud Kitchen,12.016967,86.902038
869,Golden Point,Bbq,Chennai,Mg Road,07:00:00,23:00:00,3.5,375.0,Frederick Patil,Dine-In & Delivery,30.648613,85.064433
870,Spicy Bites,Mughlai,Bhubaneswar,Central,07:00:00,22:00:00,4.2,520.0,Gabriel Dara,Dine-In & Delivery,21.898626,74.180444
871,Tasty Grill,Healthy Food,Indore,Mg Road,07:00:00,23:00:00,3.9,241.0,Leena Dey,Cloud Kitchen,10.851985,79.176212
872,Curry Hub,Mughlai,Lucknow,Station Road,10:00:00,01:00:00,3.9,319.0,Mitali Keer,Dine-In,30.037097,71.185057
873,Grand Bites,Desserts,Bengaluru,Old Town,11:00:00,22:00:00,3.6,649.0,Sathvik Pai,Delivery Only,28.753795,86.782365
874,Urban Kitchen,Mexican,Guwahati,Central,10:00:00,22:00:00,,285.0,Sanaya Shroff,Delivery Only,12.537076,88.958424
875,Spicy Diner,Bakery,Nashik,Mg Road,08:00:00,23:00:00,4.1,266.0,Anirudh Shroff,Cloud Kitchen,27.863342,87.462168
876,Urban Corner,Thai,Jaipur,Ring Road,09:00:00,00:00:00,3.6,835.0,Laksh Arora,Delivery Only,30.697067,87.683747
877,Tasty Bites,Continental,Delhi,Market Area,11:00:00,22:00:00,3.8,585.0,Rayaan Goel,Delivery Only,30.91696,81.620184
878,Grand Bites,Biryani,Lucknow,Sector 12,08:00:00,23:00:00,5.0,489.0,Victor Sem,Dine-In & Delivery,11.360043,88.37422
879,Golden Kitchen,South Indian,Bhubaneswar,Park Street,11:00:00,22:00:00,4.2,512.0,Om Sarma,Dine-In,16.399869,82.315301
880,Blue Grill,Street Food,Ahmedabad,Ring Road,07:00:00,22:00:00,3.7,475.0,Gopal Kar,Qsr,30.01232,71.942916
881,Tasty Bites,Italian,Pune,Market Area,07:00:00,23:00:00,3.8,267.0,Kalpit Walla,Cloud Kitchen,18.639203,77.242964
882,Tasty Cafe,Healthy Food,Surat,Mg Road,10:00:00,01:00:00,4.3,100.0,Sneha Chanda,Dine-In & Delivery,9.308295,88.73662
883,Golden Point,Italian,Bhopal,Ring Road,07:00:00,22:00:00,3.9,394.0,Lucky Chhabra,Delivery Only,28.818852,80.655506
884,Golden Hub,Seafood,Mumbai,Central,09:00:00,00:00:00,3.4,574.0,Pavani Sabharwal,Qsr,27.499702,74.272984
885,Curry Point,Bbq,Ludhiana,Old Town,07:00:00,00:00:00,3.4,368.0,Reva Kulkarni,Dine-In,26.891065,73.539316
886,The Treats,South Indian,Indore,Sector 12,07:00:00,00:00:00,4.3,100.0,Vedika Mohanty,Dine-In,20.914138,88.245757
887,Royal Bites,Mexican,Chandigarh,Central,10:00:00,01:00:00,4.4,442.0,Udant Hayer,Dine-In & Delivery,21.928155,70.787308
888,Blue Bites,Healthy Food,Nashik,Hill Road,07:00:00,01:00:00,3.7,174.0,Oeshi More,Delivery Only,11.274139,87.769015
889,The Cafe,,Coimbatore,Central,09:00:00,22:00:00,3.9,454.0,Imaran Das,Delivery Only,12.686736,71.101736
890,Royal Kitchen,Mexican,Chandigarh,Hill Road,10:00:00,00:00:00,4.2,356.0,Ekaja Kumer,Delivery Only,16.166987,77.031293
891,Golden Treats,Biryani,Surat,Mg Road,08:00:00,01:00:00,3.4,512.0,Warda Viswanathan,Cloud Kitchen,29.466365,72.097784
892,Blue Kitchen,Street Food,Nagpur,Station Road,10:00:00,01:00:00,3.6,550.0,Viraj Madan,Delivery Only,24.074313,83.992533
893,The House,Chinese,Bengaluru,Station Road,07:00:00,00:00:00,3.4,608.0,Januja Chaudhari,Qsr,25.991619,73.001141
894,Curry Cafe,Healthy Food,Jaipur,Mg Road,10:00:00,22:00:00,4.6,416.0,Brijesh Sha,Cloud Kitchen,32.910268,72.44689
895,Urban House,Continental,Lucknow,Sector 12,09:00:00,00:00:00,4.6,600.0,Garima Patel,Qsr,25.77349,80.010223
896,Spicy Cafe,Fast Food,Coimbatore,Hill Road,10:00:00,00:00:00,,447.0,Pavani Nori,Delivery Only,8.036023,80.156208
897,Green Treats,Bbq,Guwahati,Market Area,09:00:00,01:00:00,3.6,689.0,Vihaan Gade,Cloud Kitchen,22.546364,81.645318
898,Spicy Bites,Continental,Hyderabad,Station Road,07:00:00,23:00:00,4.4,240.0,Aayush Tripathi,Dine-In,17.122966,88.311859
899,Green Diner,Continental,Delhi,Market Area,10:00:00,23:00:00,4.0,287.0,Zayyan Kala,Cloud Kitchen,15.98517,83.383623
900,Grand Treats,Street Food,Nashik,Mg Road,07:00:00,01:00:00,4.1,599.0,Krishna Nanda,Cloud Kitchen,21.436336,85.375767
901,Urban Grill,Mughlai,Bengaluru,Station Road,08:00:00,01:00:00,3.1,433.0,Varenya Doctor,Dine-In & Delivery,33.017564,87.814389
902,The House,Burgers,Jaipur,Central,10:00:00,22:00:00,4.1,468.0,George Tella,Cloud Kitchen,10.49609,75.527193
903,Curry Bites,Desserts,Delhi,Station Road,07:00:00,22:00:00,4.8,135.0,Harinakshi Raja,Delivery Only,30.311858,76.277222
904,Grand Grill,Italian,Indore,New Town,11:00:00,23:00:00,4.6,273.0,Gautami Buch,Cloud Kitchen,24.467847,74.867772
905,Grand Grill,Biryani,Kochi,Lake View,10:00:00,22:00:00,2.8,514.0,Aarini Ganesh,Cloud Kitchen,19.681855,75.789109
906,Green Treats,Street Food,Indore,Sector 12,08:00:00,00:00:00,3.8,468.0,Oliver Varty,Delivery Only,33.197953,80.109505
907,Green Diner,North Indian,Pune,New Town,09:00:00,22:00:00,4.2,559.0,Mitali Kaul,Qsr,20.401512,77.240037
908,The Treats,Biryani,Vadodara,Market Area,09:00:00,22:00:00,3.6,612.0,Krish Dass,Cloud Kitchen,22.978573,88.120901
909,Tasty Diner,Desserts,Patna,Park Street,09:00:00,22:00:00,2.9,431.0,Unni Dubey,Dine-In & Delivery,12.381869,82.261911
910,Royal Bites,Burgers,Mumbai,New Town,11:00:00,23:00:00,4.5,507.0,Falak Agrawal,Dine-In & Delivery,14.43809,79.667739
911,Green Diner,South Indian,Pune,Mg Road,10:00:00,01:00:00,3.9,381.0,David Sha,Delivery Only,28.012557,86.60167
912,Green Point,South Indian,Kochi,Old Town,07:00:00,00:00:00,4.1,393.0,Faras Toor,Dine-In,31.612337,85.182677
913,Curry Kitchen,Healthy Food,Bhubaneswar,New Town,11:00:00,22:00:00,,346.0,Jeevika Nadkarni,Qsr,31.378934,78.534082
914,Grand Kitchen,North Indian,Delhi,Sector 12,08:00:00,00:00:00,4.7,559.0,Samesh Nori,Qsr,19.799917,82.12559
915,The Grill,Bakery,Mumbai,Old Town,07:00:00,00:00:00,4.8,372.0,Nitesh Mani,Delivery Only,20.018917,74.410194
916,Grand Kitchen,Mexican,Lucknow,Lake View,10:00:00,22:00:00,4.5,196.0,Ayushman Atwal,Cloud Kitchen,29.863709,77.516848
917,Golden Kitchen,Sushi,Kolkata,Lake View,11:00:00,22:00:00,4.3,426.0,Aarini Gade,Delivery Only,9.500702,73.777179
918,Tasty Hub,Desserts,Hyderabad,New Town,08:00:00,23:00:00,4.0,595.0,Ekansh Manda,Delivery Only,17.963879,80.511428
919,Urban Treats,Pizza,Jaipur,Hill Road,08:00:00,00:00:00,4.3,617.0,Zayyan Pillay,Qsr,17.242944,77.462405
920,Urban Kitchen,Italian,Kochi,Civil Lines,09:00:00,22:00:00,4.1,558.0,Owen Ramanathan,Dine-In & Delivery,24.560731,74.419528
921,Green House,Italian,Hyderabad,Park Street,10:00:00,23:00:00,3.8,321.0,Girindra Din,Cloud Kitchen,13.623048,72.659189
922,Golden Cafe,Chinese,Nagpur,Park Street,07:00:00,01:00:00,4.0,100.0,Vedhika Tara,Qsr,29.843889,80.837606
923,Urban Corner,Mexican,Lucknow,Station Road,10:00:00,01:00:00,4.1,623.0,Bishakha Solanki,Dine-In & Delivery,8.081612,77.150641
924,Blue Diner,Thai,Bhubaneswar,Sector 12,09:00:00,22:00:00,4.2,327.0,Shravya Roy,Delivery Only,25.908728,87.467506
925,Curry Hub,Continental,Visakhapatnam,Station Road,10:00:00,00:00:00,2.9,581.0,Chavvi Thakkar,Delivery Only,27.252336,76.54678
926,Urban Bites,Healthy Food,Nashik,Market Area,08:00:00,00:00:00,3.5,192.0,Balhaar Zachariah,Cloud Kitchen,20.240517,88.864304
927,The House,Bbq,Indore,Sector 12,10:00:00,01:00:00,4.4,178.0,Ekaja Dugar,Qsr,14.766152,87.688901
928,Tasty Hub,Biryani,Jaipur,Hill Road,07:00:00,00:00:00,3.8,805.0,Ansh Bera,Dine-In,28.280316,83.682027
929,Blue Corner,Burgers,Mumbai,Park Street,07:00:00,23:00:00,3.6,236.0,Amol Sami,Qsr,14.989749,73.240611
930,Blue Grill,Biryani,Nagpur,Mg Road,10:00:00,22:00:00,4.2,515.0,Rachit Sheth,Dine-In & Delivery,30.959081,86.045079
931,Spicy Diner,Street Food,Nashik,Park Street,10:00:00,22:00:00,3.1,460.0,Pooja Bhatti,Qsr,12.325342,86.620712
932,Green Diner,South Indian,Ludhiana,Central,08:00:00,00:00:00,4.5,729.0,Chakradev Ghosh,Delivery Only,33.066266,74.49448
933,Green Hub,Bakery,Bhopal,Old Town,11:00:00,00:00:00,,549.0,Bhanumati Koshy,Delivery Only,27.95492,84.374891
934,Golden Grill,Fast Food,Vadodara,Lake View,11:00:00,22:00:00,4.2,651.0,Jonathan Buch,Cloud Kitchen,21.118879,76.614758
935,The Cafe,Chinese,Bhubaneswar,Civil Lines,10:00:00,00:00:00,3.9,709.0,Osha Kashyap,Qsr,29.702122,79.105809
936,Golden Diner,Chinese,Patna,Ring Road,09:00:00,00:00:00,3.5,606.0,Ranbir Dani,Delivery Only,31.575029,71.479501
937,Blue Grill,Burgers,Hyderabad,Sector 12,09:00:00,23:00:00,3.4,100.0,Avni Deshpande,Dine-In,8.652436,77.92221
938,Blue Point,Sushi,Bengaluru,Central,11:00:00,22:00:00,4.2,1041.0,Kala Garg,Dine-In & Delivery,30.406979,83.051148
939,Green Hub,Bbq,Bhopal,Civil Lines,07:00:00,01:00:00,4.1,408.0,Tejas Raman,Cloud Kitchen,10.646036,82.765839
940,Blue Cafe,Healthy Food,Guwahati,Lake View,10:00:00,23:00:00,4.5,361.0,Amaira Dasgupta,Dine-In,29.322137,79.435567
941,Blue Bites,Biryani,Surat,Civil Lines,08:00:00,23:00:00,3.0,638.0,Netra Suri,Qsr,18.730409,88.864335
942,Golden Corner,Fast Food,Kochi,Old Town,07:00:00,01:00:00,4.7,475.0,Radha Anand,Cloud Kitchen,32.433977,85.906649
943,Golden Grill,South Indian,Pune,New Town,11:00:00,23:00:00,4.1,328.0,Eshana Madan,Dine-In & Delivery,31.56999,81.012767
944,Blue Kitchen,Chinese,Surat,Market Area,07:00:00,22:00:00,3.8,494.0,Riya Cherian,Dine-In & Delivery,10.682333,82.166804
945,Spicy Treats,Healthy Food,Coimbatore,Station Road,07:00:00,22:00:00,3.9,457.0,Yoshita Dave,Qsr,20.459275,71.703349
946,The House,Seafood,Kolkata,Sector 12,09:00:00,00:00:00,2.3,482.0,Bishakha Palan,Cloud Kitchen,31.053077,79.053554
947,Grand Cafe,North Indian,Chennai,Ring Road,07:00:00,22:00:00,3.2,545.0,Tarak Pradhan,Cloud Kitchen,24.71759,81.565799
948,Royal Hub,Street Food,Nashik,Old Town,11:00:00,23:00:00,4.4,562.0,Sarthak Bassi,Cloud Kitchen,17.842801,78.943384
949,Urban Kitchen,Burgers,Kochi,Civil Lines,07:00:00,22:00:00,3.3,283.0,Nachiket Mukherjee,Dine-In,24.230437,87.694256
950,Golden Point,Bakery,Kochi,New Town,09:00:00,01:00:00,3.9,620.0,Manbir Kumer,Dine-In,30.706014,81.468386
951,Blue Hub,Sushi,Delhi,Civil Lines,11:00:00,01:00:00,4.4,522.0,Tejas Garg,Qsr,8.928839,79.022919
952,The Kitchen,Biryani,Guwahati,Ring Road,11:00:00,23:00:00,3.4,684.0,Lucky Patel,Cloud Kitchen,16.436844,79.696019
953,Tasty Diner,Fast Food,Indore,New Town,09:00:00,23:00:00,3.9,370.0,Yashawini Deep,Dine-In & Delivery,19.756371,87.32042
954,Curry Grill,Street Food,Kochi,Park Street,09:00:00,23:00:00,3.7,145.0,Maanav Rattan,Qsr,12.34229,84.141814
955,Golden Corner,Sushi,Mumbai,Mg Road,11:00:00,01:00:00,4.4,424.0,Yashawini Suresh,Delivery Only,31.599041,86.092987
956,Royal Point,North Indian,Bhopal,Market Area,08:00:00,22:00:00,3.6,571.0,Balhaar Arya,Dine-In & Delivery,11.962096,73.004747
957,Grand Cafe,Street Food,Chandigarh,Sector 12,10:00:00,23:00:00,4.3,103.0,Lakshit Ganguly,Qsr,13.807711,86.080553
958,Royal Cafe,Seafood,Nashik,Civil Lines,08:00:00,00:00:00,4.7,894.0,Varsha Kanda,Delivery Only,10.190354,87.779228
959,Green Corner,Sushi,Chandigarh,New Town,08:00:00,00:00:00,4.0,497.0,Amruta Garde,Qsr,28.272745,83.787575
960,Grand Kitchen,Healthy Food,Bhopal,Old Town,11:00:00,22:00:00,5.0,231.0,Advik Ravel,Delivery Only,32.890586,86.243037
961,Spicy Diner,Pizza,Indore,Ring Road,11:00:00,22:00:00,3.6,566.0,Liam Pradhan,Cloud Kitchen,32.714153,84.013032
962,Golden Point,Healthy Food,Bengaluru,Hill Road,07:00:00,22:00:00,4.5,457.0,Yug Khanna,Dine-In & Delivery,8.132867,70.162898
963,Grand Hub,Mexican,Jaipur,Ring Road,09:00:00,23:00:00,3.5,707.0,Eesha Salvi,Cloud Kitchen,33.241085,72.439901
964,Blue Point,Burgers,Jaipur,Hill Road,11:00:00,22:00:00,3.9,450.0,Yochana Char,Dine-In,11.15427,76.773171
965,Golden Grill,Italian,Hyderabad,Hill Road,11:00:00,01:00:00,4.4,751.0,Warinder Anand,Dine-In,27.878508,71.882524
966,Blue Corner,Continental,Surat,Lake View,08:00:00,23:00:00,4.0,545.0,Ikbal Garde,Delivery Only,10.140299,75.450809
