FeedbackID,OrderID,CustomerRating,DeliveryRating,FoodRating,Review,Sentiment
503,118538,5.0,7,5,Best biryani in town!,Positive
504,103070,2.0,3,2,Quality was not up to the mark.,Negative
505,120456,5.0,5,4,Best biryani in town!,Positive
506,105838,3.0,4,2,,Neutral
507,115176,4.0,4,5,Best biryani in town!,Positive
508,100218,4.0,3,3,Delivery partner was very polite.,Positive
509,104395,5.0,5,5,Best biryani in town!,Positive
510,116251,3.0,3,3,Delivery was on time but food was mediocre.,Neutral
511,114281,5.0,4,5,Packaging was excellent and food was hot.,Positive
512,103181,3.0,2,2,,Neutral
513,103867,3.0,2,4,,Neutral
514,117800,1.0,1,2,Quality was not up to the mark.,Negative
515,109386,1.0,1,1,Wrong item delivered.,Negative
516,109272,5.0,4,4,Amazing experience overall.,Positive
517,102598,5.0,4,5,Packaging was excellent and food was hot.,Positive
518,118470,4.0,5,3,Great food and fast delivery!,Positive
519,106727,5.0,4,4,Amazing experience overall.,Positive
520,110945,2.0,3,3,Order was incomplete.,Negative
521,109754,3.0,4,2,"Food was okay, nothing special.",Neutral
522,100028,3.0,4,4,Delivery was on time but food was mediocre.,Neutral
523,110426,3.0,2,3,"Food was okay, nothing special.",Neutral
524,106862,4.0,4,5,Packaging was excellent and food was hot.,Positive
525,106110,1.0,1,2,Very disappointed with the service.,Negative
526,114657,2.0,1,1,Very disappointed with the service.,Negative
527,117094,3.0,4,3,,Neutral
528,117117,5.0,5,5,"Loved the taste, will order again.",Positive
529,107472,2.0,1,1,Wrong item delivered.,Negative
530,115037,3.0,4,2,Average experience.,Neutral
531,118726,4.0,5,4,Delivery partner was very polite.,Positive
532,115680,5.0,4,4,Delivery partner was very polite.,Positive
533,114747,4.0,3,4,Great food and fast delivery!,Positive
534,118426,2.0,3,3,Delivery took way too long.,Negative
535,110328,2.0,2,1,Order was incomplete.,Negative
536,112113,5.0,5,4,Great food and fast delivery!,Positive
537,115247,4.0,3,4,"Loved the taste, will order again.",Positive
538,120072,5.0,5,4,Delivery partner was very polite.,Positive
539,102648,3.0,4,3,Delivery was on time but food was mediocre.,Neutral
540,117699,5.0,5,5,Great food and fast delivery!,Positive
541,102623,3.0,2,2,,Neutral
542,105188,4.0,3,4,Delivery partner was very polite.,Positive
543,118330,5.0,5,4,Amazing experience overall.,Positive
544,108760,4.0,4,4,Delivery partner was very polite.,Positive
545,115981,3.0,4,4,Delivery was on time but food was mediocre.,Neutral
546,110796,4.0,4,4,Best biryani in town!,Positive
547,115670,5.0,4,5,Delivery partner was very polite.,Positive
548,105384,2.0,2,1,Order was incomplete.,Negative
549,116465,5.0,5,5,Packaging was excellent and food was hot.,Positive
550,104558,1.0,1,2,Quality was not up to the mark.,Negative
551,101658,1.0,1,1,Quality was not up to the mark.,Negative
552,116413,5.0,5,5,,Positive
553,106045,5.0,5,4,Packaging was excellent and food was hot.,Positive
554,104085,4.0,3,4,"Loved the taste, will order again.",Positive
555,103828,5.0,4,5,,Positive
556,113206,2.0,1,2,Wrong item delivered.,Negative
557,103483,5.0,4,5,Amazing experience overall.,Positive
558,119730,3.0,3,4,Average experience.,Neutral
559,103535,1.0,1,2,Food arrived cold and late.,Negative
560,117120,2.0,3,3,Very disappointed with the service.,Negative
561,110736,4.0,5,5,"Loved the taste, will order again.",Positive
562,112621,1.0,1,2,Quality was not up to the mark.,Negative
563,119088,4.0,5,5,Best biryani in town!,Positive
564,104854,3.0,2,2,"Food was okay, nothing special.",Neutral
565,102666,3.0,3,4,,Neutral
566,104466,5.0,5,5,Best biryani in town!,Positive
567,104210,5.0,4,5,Delivery partner was very polite.,Positive
568,110501,3.0,4,3,,Neutral
569,112158,5.0,4,4,"Loved the taste, will order again.",Positive
570,109365,5.0,5,5,Delivery partner was very polite.,Positive
571,104849,5.0,4,5,Amazing experience overall.,Positive
572,115960,3.0,2,4,Delivery was on time but food was mediocre.,Neutral
573,101550,5.0,5,5,,Positive
574,106164,3.0,2,2,"Food was okay, nothing special.",Neutral
575,114989,3.0,4,3,Average experience.,Neutral
576,120460,3.0,4,2,,Neutral
577,107345,4.0,5,5,"Loved the taste, will order again.",Positive
578,116788,5.0,4,4,Delivery partner was very polite.,Positive
579,115197,5.0,5,5,Great food and fast delivery!,Positive
580,115294,5.0,4,5,Delivery partner was very polite.,Positive
581,113406,5.0,5,5,Packaging was excellent and food was hot.,Positive
582,101547,3.0,4,3,Average experience.,Neutral
583,116418,5.0,4,5,Great food and fast delivery!,Positive
584,112045,4.0,4,3,"Loved the taste, will order again.",Positive
585,109987,3.0,4,4,Average experience.,Neutral
586,118392,4.0,3,3,Delivery partner was very polite.,Positive
587,109810,2.0,2,3,Very disappointed with the service.,Negative
588,119023,2.0,1,1,Quality was not up to the mark.,Negative
589,108947,5.0,5,4,Amazing experience overall.,Positive
590,110153,5.0,5,4,Amazing experience overall.,Positive
591,105440,4.0,5,3,,Positive
592,105866,5.0,5,4,Best biryani in town!,Positive
593,117181,5.0,5,5,Amazing experience overall.,Positive
594,120348,3.0,2,2,Delivery was on time but food was mediocre.,Neutral
595,118574,3.0,2,3,Delivery was on time but food was mediocre.,Neutral
596,101722,1.0,2,2,Quality was not up to the mark.,Negative
597,102918,5.0,5,5,,Positive
598,120377,1.0,1,1,Delivery took way too long.,Negative
599,105874,2.0,2,2,Delivery took way too long.,Negative
600,115478,4.0,4,4,Amazing experience overall.,Positive
601,110574,4.0,5,5,Packaging was excellent and food was hot.,Positive
602,107978,2.0,1,1,Quality was not up to the mark.,Negative
603,112458,2.0,3,2,Order was incomplete.,Negative
604,103769,5.0,5,5,"Loved the taste, will order again.",Positive
605,106766,2.0,1,1,Wrong item delivered.,Negative
606,119416,4.0,5,3,Packaging was excellent and food was hot.,Positive
607,113443,3.0,2,2,Average experience.,Neutral
608,114078,4.0,4,5,Delivery partner was very polite.,Positive
609,103586,3.0,9,4,"Food was okay, nothing special.",Neutral
610,115296,5.0,5,4,,Positive
611,114391,2.0,2,1,Quality was not up to the mark.,Negative
612,101643,2.0,1,3,Delivery took way too long.,Negative
613,113250,5.0,5,4,Packaging was excellent and food was hot.,Positive
614,113912,2.0,1,2,Wrong item delivered.,Negative
615,115347,5.0,5,4,Delivery partner was very polite.,Positive
616,105599,4.0,4,4,Great food and fast delivery!,Positive
617,108274,5.0,5,5,Amazing experience overall.,Positive
618,112940,5.0,5,4,"Loved the taste, will order again.",Positive
619,118929,4.0,5,4,Delivery partner was very polite.,Positive
620,106279,5.0,4,5,Delivery partner was very polite.,Positive
621,120149,5.0,4,5,Packaging was excellent and food was hot.,Positive
622,103973,3.0,6,3,"Food was okay, nothing special.",Neutral
623,102822,2.0,2,2,Very disappointed with the service.,Negative
624,119951,4.0,5,3,Delivery partner was very polite.,Positive
625,104614,5.0,5,5,Great food and fast delivery!,Positive
626,102229,5.0,5,4,"Loved the taste, will order again.",Positive
627,112474,5.0,5,5,Great food and fast delivery!,Positive
628,109323,5.0,5,5,Great food and fast delivery!,Positive
629,120394,5.0,5,5,Packaging was excellent and food was hot.,Positive
630,103537,1.0,2,1,Food arrived cold and late.,Negative
631,117386,2.0,3,2,Delivery took way too long.,Negative
632,119103,4.0,3,4,,Positive
633,101438,2.0,1,1,Wrong item delivered.,Negative
634,115177,3.0,2,2,,Neutral
635,108276,3.0,3,2,"Food was okay, nothing special.",Neutral
636,112459,5.0,5,5,Delivery partner was very polite.,Positive
637,110795,5.0,4,4,Amazing experience overall.,Positive
638,116476,2.0,2,1,Quality was not up to the mark.,Negative
639,104526,5.0,5,5,Packaging was excellent and food was hot.,Positive
640,117571,2.0,3,3,Very disappointed with the service.,Negative
641,106535,2.0,2,3,Food arrived cold and late.,Negative
642,100620,4.0,3,4,"Loved the taste, will order again.",Positive
643,114223,4.0,3,4,Amazing experience overall.,Positive
644,108620,1.0,1,2,Order was incomplete.,Negative
645,102915,4.0,3,4,Packaging was excellent and food was hot.,Positive
646,100039,3.0,4,2,,Neutral
647,119334,3.0,2,3,,Neutral
648,119831,2.0,2,1,Quality was not up to the mark.,Negative
649,113687,4.0,3,3,"Loved the taste, will order again.",Positive
650,118007,2.0,1,3,Delivery took way too long.,Negative
651,109667,2.0,1,3,Quality was not up to the mark.,Negative
652,119770,4.0,4,4,Best biryani in town!,Positive
653,116051,4.0,4,5,Amazing experience overall.,Positive
654,105778,2.0,1,1,Quality was not up to the mark.,Negative
655,113869,5.0,5,5,Delivery partner was very polite.,Positive
656,113232,2.0,2,1,Delivery took way too long.,Negative
657,103290,2.0,2,2,Delivery took way too long.,Negative
658,119569,3.0,3,2,Delivery was on time but food was mediocre.,Neutral
659,104920,3.0,3,3,Average experience.,Neutral
660,101479,5.0,5,5,Packaging was excellent and food was hot.,Positive
661,112942,2.0,1,2,Order was incomplete.,Negative
662,117327,4.0,3,4,Packaging was excellent and food was hot.,Positive
663,106978,5.0,5,5,Amazing experience overall.,Positive
664,102058,5.0,4,5,Best biryani in town!,Positive
665,106822,5.0,4,5,"Loved the taste, will order again.",Positive
666,118282,3.0,8,2,Average experience.,Neutral
667,108609,4.0,3,3,Packaging was excellent and food was hot.,Positive
668,107771,4.0,3,4,"Loved the taste, will order again.",Positive
669,102213,4.0,4,5,"Loved the taste, will order again.",Positive
670,115687,4.0,4,5,Best biryani in town!,Positive
671,108432,4.0,5,3,"Loved the taste, will order again.",Positive
672,111177,4.0,4,4,Packaging was excellent and food was hot.,Positive
673,119018,5.0,5,5,Great food and fast delivery!,Positive
674,107163,2.0,1,3,Food arrived cold and late.,Negative
675,110635,3.0,2,4,Delivery was on time but food was mediocre.,Neutral
676,104453,3.0,2,2,"Food was okay, nothing special.",Neutral
677,108240,1.0,1,1,Delivery took way too long.,Negative
678,105557,4.0,3,4,,Positive
679,111704,5.0,5,5,Amazing experience overall.,Positive
680,105596,1.0,1,1,,Negative
681,115408,4.0,5,4,Best biryani in town!,Positive
682,114370,2.0,2,3,Quality was not up to the mark.,Negative
683,116809,1.0,1,2,Order was incomplete.,Negative
684,107135,1.0,1,2,Order was incomplete.,Negative
685,100535,4.0,3,5,Delivery partner was very polite.,Positive
686,108287,3.0,3,4,"Food was okay, nothing special.",Neutral
687,105738,5.0,4,5,Packaging was excellent and food was hot.,Positive
688,111978,5.0,5,5,Best biryani in town!,Positive
689,117132,2.0,3,2,Food arrived cold and late.,Negative
690,111615,2.0,3,1,Very disappointed with the service.,Negative
691,104458,5.0,4,5,Great food and fast delivery!,Positive
692,113672,3.0,4,2,"Food was okay, nothing special.",Neutral
693,111217,3.0,2,2,"Food was okay, nothing special.",Neutral
694,114540,5.0,4,5,Amazing experience overall.,Positive
695,111042,5.0,4,5,Delivery partner was very polite.,Positive
696,115038,4.0,4,3,Packaging was excellent and food was hot.,Positive
697,112052,5.0,4,5,Packaging was excellent and food was hot.,Positive
698,100797,5.0,5,4,Best biryani in town!,Positive
699,102209,2.0,3,3,Food arrived cold and late.,Negative
700,101680,2.0,3,2,Quality was not up to the mark.,Negative
701,103136,5.0,5,5,Packaging was excellent and food was hot.,Positive
702,114718,5.0,5,5,Great food and fast delivery!,Positive
703,110170,5.0,5,4,"Loved the taste, will order again.",Positive
704,102526,3.0,4,3,,Neutral
705,108788,4.0,4,3,"Loved the taste, will order again.",Positive
706,113691,3.0,2,2,Delivery was on time but food was mediocre.,Neutral
707,120408,1.0,1,2,Delivery took way too long.,Negative
708,118317,5.0,4,4,Delivery partner was very polite.,Positive
709,104028,3.0,2,4,Delivery was on time but food was mediocre.,Neutral
710,116657,3.0,4,4,"Food was okay, nothing special.",Neutral
711,118322,3.0,2,2,Delivery was on time but food was mediocre.,Neutral
712,108780,1.0,1,1,Delivery took way too long.,Negative
713,105042,4.0,4,3,Best biryani in town!,Positive
714,109733,5.0,4,5,Packaging was excellent and food was hot.,Positive
715,110993,5.0,4,5,Delivery partner was very polite.,Positive
716,102449,2.0,1,1,Delivery took way too long.,Negative
717,111008,2.0,2,2,,Negative
718,120464,3.0,3,4,,Neutral
719,114686,5.0,5,5,Delivery partner was very polite.,Positive
720,117016,5.0,5,5,Delivery partner was very polite.,Positive
721,101105,5.0,5,5,Best biryani in town!,Positive
722,100203,2.0,3,2,Quality was not up to the mark.,Negative
723,104527,5.0,4,5,Best biryani in town!,Positive
724,108165,5.0,4,5,Best biryani in town!,Positive
725,102488,4.0,3,4,Delivery partner was very polite.,Positive
726,115556,4.0,5,5,Amazing experience overall.,Positive
727,114266,2.0,1,3,Quality was not up to the mark.,Negative
728,102799,5.0,4,5,Packaging was excellent and food was hot.,Positive
729,113560,5.0,4,4,Best biryani in town!,Positive
730,101848,3.0,4,4,Average experience.,Neutral
731,105178,5.0,5,5,Delivery partner was very polite.,Positive
732,110064,5.0,5,4,"Loved the taste, will order again.",Positive
733,115135,5.0,5,4,Best biryani in town!,Positive
734,108773,3.0,2,3,"Food was okay, nothing special.",Neutral
735,117249,4.0,5,3,Delivery partner was very polite.,Positive
736,116070,5.0,5,4,"Loved the taste, will order again.",Positive
737,102171,3.0,2,3,Average experience.,Neutral
738,114941,2.0,3,2,Quality was not up to the mark.,Negative
739,101207,5.0,5,5,,Positive
740,106312,5.0,5,5,Great food and fast delivery!,Positive
741,105311,2.0,1,3,Quality was not up to the mark.,Negative
742,117493,2.0,3,3,Wrong item delivered.,Negative
743,107101,3.0,2,4,Average experience.,Neutral
744,117857,5.0,4,5,Delivery partner was very polite.,Positive
745,111780,5.0,5,4,Delivery partner was very polite.,Positive
746,108317,5.0,5,5,,Positive
747,105986,2.0,1,1,Very disappointed with the service.,Negative
748,102539,2.0,3,3,Wrong item delivered.,Negative
749,108081,4.0,4,3,Great food and fast delivery!,Positive
750,106148,5.0,4,5,Amazing experience overall.,Positive
751,101063,2.0,1,2,Quality was not up to the mark.,Negative
752,104461,1.0,1,1,Very disappointed with the service.,Negative
753,117436,5.0,5,4,Great food and fast delivery!,Positive
754,100808,2.0,1,3,Delivery took way too long.,Negative
755,119015,5.0,5,5,Delivery partner was very polite.,Positive
756,115364,2.0,3,1,Very disappointed with the service.,Negative
757,109953,4.0,4,3,Delivery partner was very polite.,Positive
758,101935,5.0,5,4,Amazing experience overall.,Positive
759,111350,4.0,8,4,Great food and fast delivery!,Positive
760,102439,2.0,1,1,Wrong item delivered.,Negative
761,104578,5.0,5,4,Packaging was excellent and food was hot.,Positive
762,109242,5.0,5,5,Amazing experience overall.,Positive
763,114950,3.0,4,3,Average experience.,Neutral
764,100969,3.0,2,3,,Neutral
765,104443,5.0,5,5,Amazing experience overall.,Positive
766,102735,5.0,5,5,Amazing experience overall.,Positive
767,106953,1.0,2,1,Wrong item delivered.,Negative
768,111548,4.0,4,5,Best biryani in town!,Positive
769,110356,2.0,3,1,Quality was not up to the mark.,Negative
770,115945,3.0,4,2,Delivery was on time but food was mediocre.,Neutral
771,104528,3.0,2,4,Average experience.,Neutral
772,104236,1.0,1,1,Very disappointed with the service.,Negative
773,116154,5.0,5,4,Delivery partner was very polite.,Positive
774,119526,3.0,3,3,,Neutral
775,111708,4.0,4,3,Amazing experience overall.,Positive
776,103148,2.0,2,1,Order was incomplete.,Negative
777,117257,4.0,5,3,Delivery partner was very polite.,Positive
778,100138,5.0,5,5,Amazing experience overall.,Positive
779,101430,5.0,4,4,Delivery partner was very polite.,Positive
780,116853,5.0,5,5,Best biryani in town!,Positive
781,103525,3.0,3,4,,Neutral
782,101887,5.0,4,5,Great food and fast delivery!,Positive
783,117943,2.0,1,3,Order was incomplete.,Negative
784,112933,4.0,4,3,Packaging was excellent and food was hot.,Positive
785,116738,1.0,1,1,Very disappointed with the service.,Negative
786,118270,2.0,3,1,Delivery took way too long.,Negative
787,103864,3.0,4,4,,Neutral
788,108262,5.0,4,4,"Loved the taste, will order again.",Positive
789,116399,3.0,4,2,Average experience.,Neutral
790,107536,3.0,2,2,Delivery was on time but food was mediocre.,Neutral
791,112256,4.0,3,4,Amazing experience overall.,Positive
792,114240,5.0,5,5,Delivery partner was very polite.,Positive
793,117073,2.0,3,2,Food arrived cold and late.,Negative
794,100625,2.0,3,1,Quality was not up to the mark.,Negative
795,110469,5.0,5,5,Packaging was excellent and food was hot.,Positive
796,108598,5.0,5,5,Great food and fast delivery!,Positive
797,105715,2.0,7,2,Order was incomplete.,Negative
798,110995,4.0,5,4,Amazing experience overall.,Positive
