WeatherID,City,Date,Temperature,Rainfall,Humidity,WeatherCondition
471,Mumbai,04/08/2024,27.6,37.7,63,Clear
472,Mumbai,11/17/2024,29.4,0.0,31,Foggy
473,Mumbai,07/25/2024,24.6,4.7,51,Cloudy
474,Mumbai,29/04/2023,39.6,1.3,26,Humid
475,Mumbai,17-12-2023,14.6,3.9,58,Rainy
476,Mumbai,14-07-2024,26.2,115.9,73,Clear
477,Mumbai,28/08/2023,31.0,140.6,48,Cloudy
478,Mumbai,07/19/2024,23.7,0.0,69,Foggy
479,Mumbai,07/02/2024,25.6,543.0,52,Rainy
480,Mumbai,05/15/2023,36.3,2.0,57,Cloudy
481,Mumbai,16-08-2024,30.9,140.5,38,Humid
482,Mumbai,31-01-2024,17.8,1.3,66,Stormy
483,Mumbai,06/06/2024,30.2,232.3,63,Clear
484,Mumbai,21/11/2024,24.5,29.0,59,Humid
485,Mumbai,2023-07-01,21.7,79.5,75,Rainy
486,Mumbai,01/24/2023,18.6,1.5,59,Rainy
487,Mumbai,2023.01.23,20.1,0.0,60,Humid
488,Mumbai,2024.07.22,23.0,49.2,74,Rainy
489,Mumbai,2023.11.11,33.3,0.0,63,Clear
490,Mumbai,2024.01.02,23.5,0.6,54,Clear
491,Mumbai,2023.10.18,21.1,0.0,42,Clear
492,Mumbai,08/17/2024,25.8,42.2,68,Cloudy
493,Mumbai,2024-11-29,22.3,0.0,48,Humid
494,Mumbai,12/11/2023,23.9,0.0,62,Clear
495,Mumbai,15/12/2023,24.0,0.0,77,Humid
496,Mumbai,2023-10-14,25.3,75.1,89,Rainy
497,Mumbai,2024-07-10,27.1,82.6,51,Cloudy
498,Mumbai,07-06-2024,24.6,7.5,34,Clear
499,Mumbai,2023.10.05,25.2,0.0,46,Clear
500,Mumbai,2024-09-12,23.9,147.5,65,Clear
501,Mumbai,2023-08-26,28.8,212.3,60,Humid
502,Mumbai,05/17/2024,27.7,0.0,61,Foggy
503,Mumbai,2023.02.17,15.4,10.2,75,Foggy
504,Mumbai,2024-12-28,15.2,0.0,48,Stormy
505,Mumbai,2024.04.08,30.2,,77,Cloudy
506,Mumbai,2023.04.18,22.4,2.4,60,Cloudy
507,Mumbai,2023.04.16,31.9,15.3,57,Cloudy
508,Mumbai,2023-08-27,27.9,62.5,60,Cloudy
509,Mumbai,2023-10-15,27.2,0.0,36,Clear
510,Mumbai,07/30/2024,35.5,8.7,51,Stormy
511,Mumbai,2024-05-15,35.2,0.9,44,Clear
512,Mumbai,2024.12.25,15.8,5.9,55,Rainy
513,Mumbai,2023-11-13,24.5,0.0,54,Foggy
514,Mumbai,2024.06.22,28.3,34.8,44,Stormy
515,Mumbai,2023.11.28,34.0,0.0,-59,Cloudy
516,Mumbai,2023-04-06,33.3,0.0,39,Clear
517,Mumbai,2024.10.17,35.3,0.0,83,Cloudy
518,Mumbai,2023-03-21,31.4,0.0,57,Foggy
519,Mumbai,2024.08.27,32.6,52.9,52,Cloudy
520,Mumbai,2023-09-23,26.3,77.8,65,Clear
521,Mumbai,2023-05-02,27.1,4.9,31,Clear
522,Mumbai,14/09/2023,29.9,0.0,40,Humid
523,Mumbai,07/11/2024,36.0,0.0,84,Clear
524,Mumbai,2024.03.20,30.4,0.0,83,Clear
525,Mumbai,05/10/2023,21.0,0.0,55,Rainy
526,Mumbai,20-10-2024,26.2,0.0,41,Humid
527,Mumbai,17/06/2024,35.3,33.8,80,Cloudy
528,Mumbai,09-03-2023,33.4,3.5,79,Stormy
529,Mumbai,2024.11.25,26.5,32.2,54,Foggy
530,Mumbai,2024.06.12,28.8,0.0,75,Cloudy
531,Mumbai,01-01-2024,12.4,1.8,77,Humid
532,Mumbai,09/07/2023,27.9,0.0,67,Clear
533,Mumbai,07-02-2023,23.0,0.0,61,Clear
534,Mumbai,2023-02-11,14.7,0.0,56,Rainy
535,Mumbai,09/10/2024,24.4,13.1,68,Cloudy
536,Mumbai,16-08-2023,25.0,50.0,44,Clear
537,Mumbai,2024-07-12,28.3,463.4,72,Rainy
538,Mumbai,21/09/2023,32.7,49.3,47,Humid
539,Mumbai,2024-11-23,23.5,10.1,64,Humid
540,Mumbai,2024.06.26,16.9,43.5,51,Rainy
541,Mumbai,2023.06.15,28.6,0.0,29,Clear
542,Mumbai,2023-04-03,30.3,3.1,58,Clear
543,Mumbai,2023-10-30,15.7,6.4,62,Clear
544,Mumbai,31/10/2023,27.3,66.8,82,Clear
545,Mumbai,2024.06.20,26.3,0.0,46,Clear
546,Mumbai,2024.04.29,39.3,0.0,56,Clear
547,Mumbai,2023.06.17,33.4,0.0,37,Cloudy
548,Mumbai,19/04/2023,32.5,4.3,55,Clear
549,Mumbai,11/11/2023,24.0,23.8,71,Humid
550,Mumbai,2023.04.25,33.8,6.1,57,Cloudy
551,Mumbai,05/10/2023,35.9,16.0,58,Clear
552,Mumbai,2023-11-20,22.9,26.5,60,Clear
553,Mumbai,07/06/2023,31.4,207.3,47,Cloudy
554,Mumbai,16/04/2024,37.2,13.8,36,Rainy
555,Mumbai,2024-11-25,30.7,11.6,48,Cloudy
556,Mumbai,2023.10.25,25.9,4.6,60,Cloudy
557,Mumbai,12/07/2023,20.3,133.8,60,Cloudy
558,Mumbai,2024-04-02,27.6,1.4,59,Foggy
559,Mumbai,12/05/2023,19.3,1.9,41,Clear
560,Mumbai,2024.05.11,36.0,0.0,42,Rainy
561,Mumbai,09-04-2024,32.1,0.0,57,Clear
562,Mumbai,09/11/2024,28.7,0.0,51,Rainy
563,Mumbai,27-02-2023,25.4,0.0,80,Foggy
564,Mumbai,2024-10-05,30.1,13.1,67,Clear
565,Mumbai,12-12-2024,12.6,14.8,43,Cloudy
566,Mumbai,10/07/2024,30.3,33.2,61,Clear
567,Mumbai,2024.04.17,28.6,15.8,67,Stormy
568,Mumbai,06/04/2024,33.0,27.8,74,Clear
569,Mumbai,05-05-2023,33.0,0.1,68,Clear
570,Mumbai,30-05-2024,34.8,9.0,-63,Cloudy
571,Mumbai,2024.09.21,33.8,114.6,67,Rainy
572,Mumbai,2024.09.26,25.0,0.0,63,Clear
573,Mumbai,10/12/2024,21.1,0.0,70,Rainy
574,Mumbai,2024.04.03,36.9,16.1,69,Humid
575,Mumbai,2024.06.14,26.1,0.0,61,Clear
576,Mumbai,2024.08.21,34.1,71.8,57,Rainy
577,Mumbai,2024-11-06,23.2,4.0,47,Stormy
578,Mumbai,01/07/2024,23.8,0.0,56,Rainy
579,Mumbai,2024-08-01,36.0,0.0,55,Rainy
580,Mumbai,2024-12-23,20.5,0.0,52,Clear
581,Mumbai,11/18/2024,27.4,2.9,83,Clear
582,Mumbai,2024-02-20,16.1,,54,Clear
583,Mumbai,17-03-2023,33.2,0.0,37,Stormy
584,Mumbai,23/10/2023,29.3,24.9,65,Foggy
585,Mumbai,19/11/2024,23.9,22.9,63,Foggy
586,Mumbai,2024.04.22,30.9,0.0,47,Cloudy
587,Mumbai,04/08/2024,38.3,0.0,55,Clear
588,Mumbai,04/18/2024,37.9,14.2,58,Foggy
589,Mumbai,07/29/2023,28.4,243.5,63,Humid
590,Mumbai,08/05/2024,35.8,63.3,82,Foggy
591,Mumbai,07-12-2024,24.6,0.0,65,Cloudy
592,Mumbai,13-01-2023,26.5,4.7,64,Foggy
593,Mumbai,2023.12.21,16.7,0.3,46,Cloudy
594,Mumbai,03/09/2024,28.8,0.0,64,Rainy
595,Mumbai,06/04/2023,24.1,44.1,71,Rainy
596,Mumbai,2023.04.18,35.0,12.2,25,Clear
597,Mumbai,07/15/2024,28.8,,67,Cloudy
598,Mumbai,2024-12-01,14.9,0.0,53,Clear
599,Mumbai,07/14/2024,29.5,202.7,34,Stormy
600,Mumbai,2023-08-31,33.7,9.5,78,Clear
601,Mumbai,12/17/2024,11.2,0.0,76,Foggy
602,Mumbai,14/04/2023,40.1,4.0,58,Cloudy
603,Mumbai,19-08-2024,23.5,99.2,57,Foggy
604,Mumbai,24-11-2024,22.1,106.8,72,Foggy
605,Mumbai,05/19/2023,34.7,1.5,65,Clear
606,Mumbai,18/04/2023,36.4,9.2,39,Cloudy
607,Mumbai,12/10/2023,23.5,0.0,64,Clear
608,Mumbai,07-05-2024,39.4,13.0,81,Clear
609,Mumbai,29-12-2023,11.8,0.0,63,Cloudy
610,Mumbai,23-10-2023,24.0,0.0,62,Rainy
611,Mumbai,2024-08-25,23.7,12.7,17,Rainy
612,Mumbai,2023.05.05,27.5,10.9,51,Clear
613,Mumbai,2024.11.23,27.0,0.0,84,Clear
614,Mumbai,2024-09-10,20.7,59.4,45,Clear
615,Mumbai,19-12-2024,25.4,1.7,51,Stormy
616,Mumbai,06/03/2023,31.5,5.3,56,Clear
617,Mumbai,2024-11-01,24.8,11.4,53,Clear
618,Mumbai,05-04-2024,36.1,2.4,54,Clear
619,Mumbai,11-01-2024,13.4,3.1,70,Humid
620,Mumbai,2023-01-15,24.2,0.0,67,Humid
621,Mumbai,22/02/2023,57.9,3.3,52,Humid
622,Mumbai,01-01-2023,23.5,4.4,52,Cloudy
623,Mumbai,20-06-2024,19.1,0.0,76,Humid
624,Mumbai,19/11/2024,27.1,0.0,50,Clear
625,Mumbai,19-04-2024,32.1,15.0,61,Foggy
626,Mumbai,2024.10.04,34.8,33.3,38,Clear
627,Mumbai,03-03-2024,30.7,0.0,59,Humid
628,Mumbai,2023-04-19,27.9,2.6,55,Clear
629,Mumbai,2024-05-18,34.8,0.0,66,Cloudy
630,Mumbai,2024-11-11,28.1,5.0,53,Clear
631,Mumbai,22-07-2023,24.4,0.0,76,Humid
632,Mumbai,2023-03-15,30.5,2.1,-67,Cloudy
633,Mumbai,12-01-2023,15.7,0.3,63,Rainy
634,Mumbai,05-10-2024,31.5,6.8,54,Clear
635,Mumbai,2024.06.11,25.7,0.0,80,Foggy
636,Mumbai,2023.01.01,17.6,0.4,67,Clear
637,Mumbai,22-11-2024,23.1,14.1,86,Clear
638,Mumbai,2023.09.19,26.4,0.0,64,Humid
639,Mumbai,10-08-2024,27.1,0.0,52,Humid
640,Mumbai,10/03/2023,27.4,0.0,54,Cloudy
641,,01/20/2023,15.6,0.0,64,Rainy
642,Mumbai,2023-05-10,26.8,0.4,68,Humid
643,Mumbai,01/03/2023,15.5,3.3,42,Clear
644,Mumbai,24-04-2023,35.9,4.4,49,Humid
645,Mumbai,11/03/2024,41.2,0.0,80,Clear
646,Mumbai,01/14/2023,21.1,8.5,52,Rainy
647,Mumbai,30-05-2023,26.5,25.7,69,Clear
648,Mumbai,24/01/2024,18.1,9.1,45,Cloudy
649,Mumbai,06/30/2023,31.4,0.1,51,Clear
650,Mumbai,2023.01.01,20.7,0.3,60,Clear
651,Mumbai,02/10/2024,24.7,29.8,67,Cloudy
652,Mumbai,03/24/2024,35.7,0.4,63,Clear
653,Mumbai,2024-10-04,26.3,0.0,38,Clear
654,Mumbai,01/05/2023,25.2,6.3,67,Cloudy
655,Mumbai,19-06-2024,23.2,14.6,61,Foggy
656,Mumbai,24-01-2024,19.3,2.4,69,Clear
657,Mumbai,21/10/2023,26.0,16.6,80,Clear
658,Mumbai,2024.06.20,27.3,0.0,39,Cloudy
659,Mumbai,07/05/2023,34.5,3.3,63,Humid
660,Mumbai,25/12/2024,20.3,14.8,80,Rainy
661,Mumbai,28-05-2024,28.9,0.0,81,Humid
662,Mumbai,26-07-2023,29.8,0.0,63,Humid
663,Mumbai,2023-09-14,25.7,0.0,79,Cloudy
664,Mumbai,2023.05.30,19.8,4.5,72,Clear
665,Mumbai,2023.01.07,20.3,8.5,37,Cloudy
666,Mumbai,21-12-2024,16.4,4.7,71,Clear
667,Mumbai,2024.03.16,35.3,4.6,69,Clear
668,Mumbai,04/08/2023,36.5,1.3,55,Clear
669,Mumbai,02/27/2023,21.4,3.6,47,Clear
670,Mumbai,19-03-2023,37.8,4.2,72,Cloudy
671,Mumbai,2024.06.12,38.1,0.0,65,Rainy
672,Mumbai,01/05/2024,18.6,0.0,69,Rainy
673,Mumbai,31-01-2023,20.4,,54,Stormy
674,Mumbai,26-09-2024,24.9,140.2,82,Cloudy
675,Mumbai,12/02/2023,25.7,7.2,52,Clear
676,Mumbai,2023.01.12,17.6,5.0,40,Clear
677,Mumbai,10/16/2024,21.9,0.0,73,Cloudy
678,Mumbai,13/10/2024,20.5,14.0,80,Cloudy
679,Mumbai,2023.05.09,25.9,0.9,77,Cloudy
680,Mumbai,2024.06.14,28.4,0.0,46,Cloudy
681,Mumbai,2024-10-04,30.9,17.6,57,Foggy
682,Mumbai,2023-11-18,22.3,0.0,60,Foggy
683,Mumbai,15/10/2024,22.5,13.6,57,Foggy
684,Mumbai,15-02-2024,14.4,0.0,55,Clear
685,Mumbai,22-08-2024,27.8,46.2,76,Rainy
686,Mumbai,05/21/2024,30.2,0.7,84,Humid
687,Mumbai,2024.11.09,25.4,49.3,55,Cloudy
688,Mumbai,23/02/2024,14.5,2.7,66,Clear
689,Mumbai,05-03-2024,24.2,9.1,79,Clear
690,Mumbai,04-11-2024,19.5,0.0,53,Humid
691,Mumbai,2024-01-16,16.2,4.5,-63,Cloudy
692,Mumbai,09/08/2023,28.5,0.0,57,Foggy
693,Mumbai,10/30/2023,18.1,0.0,83,Cloudy
694,Mumbai,11/27/2024,26.0,0.0,41,Cloudy
695,Mumbai,07/06/2023,26.6,115.4,59,Clear
696,Mumbai,03/22/2024,36.7,10.5,79,Humid
697,Mumbai,12/29/2024,20.1,0.4,44,Cloudy
698,Mumbai,2023-06-25,31.9,21.9,39,Rainy
699,Mumbai,2023-04-05,33.2,0.0,44,Clear
700,Mumbai,2023.07.23,28.3,0.0,54,Clear
701,Mumbai,03/21/2023,40.3,15.3,39,Humid
702,Mumbai,04/09/2023,34.7,0.0,73,Cloudy
703,,01/31/2024,17.6,6.2,72,Foggy
704,Mumbai,18-04-2023,35.2,10.5,53,Clear
705,Mumbai,23/08/2024,24.0,344.9,45,Clear
706,Mumbai,07/10/2024,19.2,1.4,61,Clear
707,Mumbai,22-02-2023,16.1,10.1,74,Clear
708,Mumbai,10/24/2023,20.2,44.2,47,Clear
709,Mumbai,05/09/2024,25.8,152.6,71,Cloudy
710,Mumbai,24-07-2023,28.8,157.7,54,Rainy
711,Mumbai,2023-11-21,25.7,83.4,68,Cloudy
712,Mumbai,17/05/2023,35.4,0.0,69,Cloudy
713,Mumbai,2024-02-23,15.7,21.0,52,Clear
714,Mumbai,08/02/2023,59.8,27.9,42,Clear
715,Mumbai,03-09-2024,34.6,73.8,56,Foggy
716,Mumbai,2024.11.08,53.6,31.4,58,Foggy
717,Mumbai,27-05-2023,29.1,0.0,42,Clear
718,Mumbai,10/03/2024,31.9,0.0,31,Rainy
719,Mumbai,14/10/2023,24.4,74.6,55,Clear
720,Mumbai,2024.12.07,13.4,0.3,65,Humid
721,Mumbai,20-09-2023,25.9,0.0,60,Foggy
722,Mumbai,10/16/2023,21.5,52.2,48,Stormy
723,Mumbai,2023-10-16,26.5,0.0,68,Rainy
724,Mumbai,2024.03.31,29.2,0.9,32,Rainy
725,Mumbai,10/06/2024,27.7,0.0,58,Clear
726,Mumbai,2023-01-22,25.2,2.8,56,Humid
727,Mumbai,11/21/2023,19.0,76.7,38,Cloudy
728,Mumbai,01/10/2023,24.2,1.8,43,Stormy
729,Mumbai,02/11/2023,35.1,0.0,45,Clear
730,Mumbai,20-08-2023,29.4,8.8,72,Rainy
731,Mumbai,17/08/2023,29.8,88.6,89,Rainy
732,Mumbai,14-10-2024,26.4,34.9,74,Cloudy
733,Mumbai,12/02/2024,11.6,0.0,54,Clear
734,Mumbai,2023-06-25,34.9,125.1,56,Humid
735,Mumbai,02-03-2023,37.0,1.9,49,Cloudy
736,Mumbai,29/01/2024,17.5,0.0,39,Foggy
737,Mumbai,11/01/2024,24.5,12.8,44,Clear
738,Mumbai,17-08-2023,31.4,1.7,74,Rainy
739,Mumbai,2024-08-23,26.3,176.5,67,Clear
740,Mumbai,10/03/2024,28.8,29.5,36,Clear
741,Mumbai,2023.11.02,27.4,0.0,75,Foggy
742,Mumbai,26/11/2023,24.0,0.0,75,Clear
743,Mumbai,08/12/2024,34.9,95.7,64,Foggy
744,Mumbai,2024-03-08,32.0,0.8,57,Clear
745,Mumbai,12/29/2024,27.8,1.6,86,Humid
746,Mumbai,04/02/2024,16.6,0.7,67,Cloudy
747,Mumbai,05/27/2023,29.4,14.2,48,Clear
748,Mumbai,2024-02-20,16.9,13.5,65,Clear
749,Mumbai,2024-11-15,25.2,0.0,61,Foggy
750,Mumbai,06-04-2024,31.6,0.3,65,Clear
751,Mumbai,23-02-2023,20.9,7.1,67,Cloudy
752,Delhi,2024.02.14,18.4,2.1,64,Clear
753,Delhi,2023-08-11,25.9,189.8,55,Clear
754,Delhi,12/09/2024,25.2,224.6,35,Foggy
755,Delhi,2023.12.18,24.4,0.1,48,Clear
756,Delhi,25/04/2024,34.6,6.4,46,Clear
757,Delhi,09/05/2024,26.5,0.0,77,Humid
758,Delhi,2024.04.24,30.9,0.0,52,Clear
759,Delhi,2023-03-13,36.0,21.1,75,Cloudy
760,Delhi,2024.08.09,30.1,225.5,80,Clear
761,Delhi,2023-02-24,25.5,1.6,31,Clear
762,Delhi,27/12/2024,14.2,7.6,84,Clear
763,Delhi,2024-10-09,27.1,46.7,45,Clear
764,Delhi,05-08-2023,26.3,34.8,62,Cloudy
765,Delhi,2024.08.22,25.7,0.0,62,Foggy
766,Delhi,2023-12-08,17.1,5.0,85,Cloudy
767,Delhi,22/01/2023,21.1,0.0,99,Clear
768,Delhi,16-07-2024,27.3,80.6,54,Clear
769,Delhi,26/07/2024,33.2,157.5,51,Cloudy
770,Delhi,06/11/2024,25.8,13.4,54,Foggy
771,Delhi,10-08-2023,26.1,0.4,56,Clear
772,Delhi,2023.01.14,17.4,0.0,51,Humid
773,Delhi,12/02/2024,12.5,1.0,49,Humid
774,Delhi,2023-08-30,30.9,215.2,44,Humid
775,Delhi,02/05/2023,18.5,0.1,79,Clear
776,Delhi,2023-06-22,20.5,0.0,81,Rainy
777,Delhi,07/12/2023,26.0,0.0,45,Cloudy
778,Delhi,2023-10-04,27.0,7.5,66,Clear
779,Delhi,08/08/2024,26.2,436.8,52,Clear
780,Delhi,2024.06.30,28.6,160.9,55,Rainy
781,Delhi,2024-09-17,29.5,24.8,49,Foggy
782,Delhi,2023-11-17,24.2,0.0,50,Humid
783,Delhi,02/19/2024,18.0,10.1,86,Stormy
784,Delhi,07/23/2023,26.7,0.0,44,Clear
785,Delhi,03/12/2023,21.1,7.6,68,Cloudy
786,Delhi,27/12/2024,23.9,0.0,75,Cloudy
787,Delhi,06/08/2023,35.1,360.7,22,Cloudy
788,Delhi,22/06/2024,18.7,45.8,74,Clear
789,Delhi,15/01/2023,5.0,10.8,54,Cloudy
790,Delhi,01-11-2024,24.2,35.9,55,Clear
791,Delhi,02/17/2023,23.4,8.2,50,Clear
792,Delhi,01/01/2024,20.1,1.2,68,Cloudy
793,Delhi,2024.07.07,29.9,0.0,36,Foggy
794,Delhi,2023.06.10,33.0,84.4,79,Humid
795,Delhi,22/05/2023,36.0,0.3,78,Rainy
796,Delhi,03-01-2024,25.6,1.4,51,Cloudy
797,Delhi,14/11/2023,27.3,0.0,79,Rainy
798,Delhi,08/11/2024,52.5,45.7,92,Clear
799,Delhi,2024.07.19,58.9,107.0,58,Clear
800,Delhi,2024.09.13,24.9,219.9,57,Rainy
801,Delhi,2024-10-22,33.4,110.7,56,Cloudy
802,,2024-03-12,36.3,3.2,82,Rainy
803,Delhi,26/11/2023,24.6,3.2,85,Humid
804,Delhi,2023.08.22,25.6,0.0,34,Rainy
805,Delhi,2023.03.10,33.4,0.0,100,Clear
806,Delhi,2023.05.05,36.0,4.2,47,Clear
807,Delhi,08/24/2023,30.5,0.0,39,Clear
808,Delhi,2023-07-01,28.0,159.2,77,Cloudy
809,Delhi,20/03/2023,39.0,3.2,74,Foggy
810,Delhi,15-03-2024,38.1,0.0,33,Clear
811,Delhi,11/23/2024,23.4,0.0,69,Humid
812,Delhi,2024.07.22,27.5,0.0,47,Rainy
813,Delhi,28/04/2024,30.4,0.9,49,Foggy
814,Delhi,2024.06.14,29.3,147.8,71,Rainy
815,Delhi,16-06-2023,27.0,251.7,73,Rainy
816,Delhi,2024.12.24,18.5,0.0,61,Clear
817,Delhi,2024.08.19,34.8,229.6,73,Cloudy
818,Delhi,10/10/2024,28.4,14.5,-64,Clear
819,Delhi,2023-06-02,25.4,0.0,57,Rainy
820,Delhi,2023.01.13,16.8,0.0,83,Humid
821,Delhi,2024.05.15,27.7,9.0,49,Humid
822,Delhi,2023.09.27,20.4,44.4,39,Cloudy
823,Delhi,2024-04-30,38.9,0.0,69,Clear
824,Delhi,06/10/2023,24.8,36.1,63,Cloudy
825,Delhi,2024-01-19,22.5,0.6,70,Humid
826,Delhi,2023.12.05,18.8,8.1,78,Humid
827,Delhi,08/03/2024,23.4,2.2,43,Rainy
828,Delhi,11-06-2023,33.9,65.3,80,Foggy
829,Delhi,13-09-2023,32.0,61.0,50,Foggy
830,Delhi,06/04/2023,30.8,2.7,34,Clear
831,Delhi,10/03/2024,30.6,0.0,32,Rainy
832,Delhi,09-05-2023,34.2,1.8,68,Cloudy
833,Delhi,2024-12-04,8.7,0.0,48,Clear
834,Delhi,2024-03-29,33.0,13.3,47,Clear
835,Delhi,14-07-2023,29.3,0.0,43,Humid
836,Delhi,2024.10.25,27.5,0.0,47,Foggy
837,Delhi,2024-04-30,32.8,2.9,68,Clear
838,Delhi,2024-02-20,12.5,12.1,-54,Foggy
839,Delhi,14/03/2024,37.8,0.7,61,Cloudy
840,Delhi,2023-02-03,11.2,6.4,59,Clear
841,Delhi,11/24/2023,12.4,0.0,57,Clear
842,Delhi,20/08/2023,25.0,501.8,58,Cloudy
843,Delhi,2024.12.05,21.8,2.1,36,Cloudy
844,,02/12/2024,20.0,0.7,79,Clear
845,Delhi,04/07/2024,28.9,1.7,52,Humid
846,Delhi,2023.12.10,22.4,1.8,67,Cloudy
847,Delhi,02/06/2024,7.7,0.4,59,Stormy
848,Delhi,25-05-2023,51.7,24.5,42,Stormy
849,Delhi,2023-09-09,24.9,,47,Foggy
850,Delhi,25-12-2023,14.4,0.0,45,Cloudy
851,Delhi,26-05-2023,35.8,2.5,58,Cloudy
852,Delhi,27-01-2024,14.2,0.3,65,Clear
853,Delhi,24/01/2024,22.2,0.0,40,Cloudy
854,Delhi,2024-04-16,31.5,0.8,57,Rainy
855,Delhi,12/12/2024,16.2,3.5,66,Foggy
856,Delhi,2024.07.21,30.1,109.0,52,Rainy
857,Delhi,2024-03-22,57.1,13.1,50,Rainy
858,Delhi,09/09/2024,30.9,108.5,69,Rainy
859,Delhi,2023.05.19,36.0,27.7,71,Humid
860,Delhi,11/12/2023,28.6,4.1,74,Clear
861,Delhi,2023-05-25,37.1,5.1,68,Humid
862,Delhi,19/01/2023,12.7,8.0,42,Clear
863,Delhi,2024-07-21,31.7,16.1,42,Rainy
864,Delhi,2023-09-02,27.0,7.8,60,Humid
865,Delhi,11/14/2024,33.3,36.4,43,Rainy
866,Delhi,22-08-2024,31.2,15.0,-69,Stormy
867,Delhi,01/01/2024,19.8,0.0,37,Clear
868,Delhi,01/04/2023,17.5,6.2,50,Clear
869,Delhi,2024.03.04,36.0,20.9,37,Clear
870,Delhi,12/02/2024,13.5,8.9,89,Clear
871,Delhi,21-08-2024,28.9,159.3,80,Cloudy
872,Delhi,03/20/2023,31.9,0.6,29,Cloudy
873,Delhi,08/04/2024,28.6,0.0,55,Clear
874,Delhi,15/10/2024,22.4,0.0,52,Clear
875,Delhi,2023-07-12,22.4,55.5,56,Clear
876,Delhi,22-09-2024,27.6,1.4,36,Humid
877,Delhi,2023.08.28,30.7,111.3,56,Clear
878,Delhi,23/03/2024,31.7,18.0,62,Rainy
879,Delhi,04-12-2023,18.2,0.1,47,Humid
880,Delhi,2024-01-27,19.6,3.0,52,Clear
881,Delhi,2023-01-24,16.7,2.9,61,Cloudy
882,Delhi,05-04-2023,36.0,11.2,56,Humid
883,Delhi,03/06/2024,37.2,38.6,68,Clear
884,Delhi,04/08/2024,37.2,3.7,81,Clear
885,Delhi,2024-04-16,29.7,28.8,74,Cloudy
886,Delhi,23-05-2024,37.6,6.1,39,Cloudy
887,Delhi,2023-11-08,27.0,0.0,67,Clear
888,Delhi,2023-11-22,33.8,0.0,73,Clear
889,Delhi,25-06-2024,18.7,,62,Rainy
890,Delhi,2023.12.15,14.1,0.0,57,Foggy
891,Delhi,18/07/2023,28.5,85.1,43,Clear
892,Delhi,04-05-2023,26.3,16.9,35,Clear
893,Delhi,09/07/2023,27.2,284.2,61,Clear
894,Delhi,05/17/2023,34.6,9.2,53,Humid
895,Delhi,06-05-2024,33.2,6.4,84,Foggy
896,Delhi,2023.01.11,25.0,0.0,75,Clear
897,Delhi,12/22/2024,21.5,0.0,39,Clear
898,Delhi,2024-08-03,24.7,8.1,32,Clear
899,Delhi,03/30/2024,39.2,6.8,50,Clear
900,Delhi,2024.06.07,25.4,38.2,74,Rainy
901,Delhi,01-07-2024,24.7,0.0,71,Rainy
902,Delhi,2024.10.11,27.0,9.1,69,Stormy
903,Delhi,2024-06-14,25.8,0.0,56,Rainy
904,Delhi,2023.10.02,23.2,134.9,46,Clear
905,Delhi,2023-08-22,25.4,69.6,63,Cloudy
906,Delhi,18/10/2023,34.1,14.9,56,Clear
907,Delhi,2024-01-18,18.4,5.8,82,Humid
908,Delhi,2023.09.01,21.7,24.9,24,Clear
909,Delhi,30/07/2024,31.3,280.7,59,Humid
910,Delhi,23/08/2023,25.4,340.8,27,Clear
911,Delhi,26-11-2023,21.0,26.6,53,Clear
912,Delhi,10/08/2023,29.9,0.0,88,Rainy
913,Delhi,18/06/2024,26.1,69.2,41,Rainy
914,Delhi,2023-10-29,29.9,9.1,65,Foggy
915,Delhi,12/06/2024,25.5,83.4,59,Rainy
916,Delhi,28-01-2023,23.8,4.9,72,Humid
917,Delhi,11/16/2024,23.9,0.0,48,Cloudy
918,Delhi,27-06-2024,25.8,3.8,81,Rainy
919,Delhi,02/08/2024,32.5,112.9,24,Humid
920,Delhi,02/02/2023,17.8,8.5,59,Rainy
921,Delhi,2024.03.18,36.2,0.0,51,Humid
922,Delhi,2023-04-26,35.1,20.1,67,Rainy
923,Delhi,03/16/2023,27.3,0.0,58,Foggy
924,Delhi,15-08-2024,30.5,8.6,48,Stormy
925,Delhi,2023-05-18,29.2,2.7,40,Clear
926,Delhi,26/04/2024,29.5,1.5,50,Clear
927,Delhi,01/07/2024,20.6,0.7,83,Cloudy
928,Delhi,03/01/2024,15.6,3.7,65,Clear
929,Delhi,03/04/2024,34.5,0.0,56,Clear
930,Delhi,22/11/2023,21.2,1.8,52,Humid
931,Delhi,2024.03.15,28.9,2.7,68,Humid
932,Delhi,23-04-2023,37.4,3.7,53,Foggy
933,Delhi,03/11/2024,24.2,142.2,49,Clear
934,Delhi,06/10/2023,17.3,4.7,52,Clear
935,Delhi,2023-01-07,18.9,2.6,54,Rainy
936,Delhi,26-02-2023,17.1,15.9,46,Cloudy
937,Delhi,27-05-2023,31.4,2.8,55,Rainy
938,Delhi,25/12/2024,13.8,0.0,56,Humid
939,Delhi,18-01-2024,18.3,0.0,52,Clear
940,Delhi,2024-04-29,28.7,0.0,43,Foggy
941,Delhi,18/12/2024,15.4,0.0,59,Clear
942,Delhi,2024-07-12,24.5,0.0,45,Clear
943,Delhi,2023-03-25,33.2,0.0,47,Clear
944,Delhi,05/04/2024,39.9,3.3,72,Foggy
945,Delhi,17/01/2023,16.5,9.3,37,Clear
946,Delhi,2024-01-27,14.8,3.4,31,Foggy
947,Delhi,07-10-2023,27.1,113.5,59,Cloudy
